"120","2016-07-28","ARSS","110","21000","45000","0","2400","0.4710"
"121","2016-07-29","ARSS","110","18000","45000","0","2400","0.4700"
"122","2016-07-30","ARSS","110","18000","42000","0","1800","0.4130"
"123","2016-07-31","ARSS","110","18000","39000","0","1800","0.4100"
"124","2016-08-01","ARSS","110","18000","42000","0","1800","0.4160"
"125","2016-08-02","ARSS","110","21000","45000","0","1800","0.4180"
"126","2016-08-03","ARSS","110","18000","45000","0","1800","0.4280"
"127","2016-08-04","ARSS","110","21000","42000","0","1800","0.4320"
"128","2016-08-05","ARSS","110","18000","42000","0","1800","0.4370"
"129","2016-08-06","ARSS","110","21000","42000","0","1800","0.4400"
"130","2016-08-07","ARSS","110","18000","45000","0","1800","0.4400"
"131","2016-08-08","ARSS","110","21000","42000","0","1800","0.4430"
"132","2016-08-09","ARSS","110","18000","42000","0","1800","0.4460"
"133","2016-08-10","ARSS","110","21000","39000","0","1800","0.4490"
"134","2016-08-11","ARSS","110","18000","42000","0","1800","0.4500"
"135","2016-08-12","ARSS","110","21000","45000","0","1800","0.4520"
"136","2016-08-13","ARSS","110","21000","39000","0","1800","0.4530"
"137","2016-08-14","ARSS","110","18000","42000","0","1800","0.4520"
"138","2016-08-15","ARSS","110","18000","42000","0","1800","0.4520"
"139","2016-08-16","ARSS","110","21000","48000","0","1800","0.4500"
"140","2016-08-17","ARSS","110","18000","39000","0","1800","0.4510"
"141","2016-08-18","ARSS","110","21000","42000","0","1800","0.4520"
"142","2016-08-19","ARSS","110","21000","42000","0","1800","0.4540"
"143","2016-08-20","ARSS","110","21000","45000","0","1800","0.4560"
"144","2016-08-21","ARSS","110","18000","39000","0","1800","0.4560"
"145","2016-08-22","ARSS","110","21000","42000","0","1800","0.4560"
"146","2016-08-23","ARSS","110","18000","42000","0","1800","0.4570"
"147","2016-08-24","ARSS","110","21000","42000","0","1800","0.4580"
"148","2016-08-25","ARSS","110","18000","39000","0","1800","0.4590"
"149","2016-08-26","ARSS","110","18000","42000","0","1800","0.4590"
"150","2016-08-27","ARSS","110","18000","39000","0","1800","0.4590"
"151","2016-08-28","ARSS","110","18000","39000","0","1800","0.4580"
"152","2016-08-29","ARSS","110","18000","42000","0","1800","0.4580"
"153","2016-08-30","ARSS","110","21000","39000","0","1500","0.4680"
"154","2016-03-31","KRSS","110","27000","30000","0","2010","0.8820"
"155","2016-04-01","KRSS","110","21000","24000","0","2010","0.8740"
"156","2016-04-02","KRSS","110","18000","24000","0","2010","0.8670"
"157","2016-04-03","KRSS","110","18000","21000","0","2010","0.8650"
"158","2016-04-04","KRSS","110","15000","21000","0","2010","0.8610"
"159","2016-04-05","KRSS","110","24000","27000","0","2010","0.8620"
"160","2016-04-06","KRSS","110","27000","30000","0","2010","0.8660"
"161","2016-04-07","KRSS","110","30000","30000","0","2010","0.8690"
"162","2016-04-08","KRSS","110","24000","30000","0","2010","0.8710"
"163","2016-04-09","KRSS","110","24000","27000","0","2010","0.8720"
"164","2016-04-10","KRSS","110","24000","27000","0","2010","0.8730"
"165","2016-04-11","KRSS","110","27000","30000","0","2130","0.8750"
"166","2016-04-12","KRSS","110","30000","33000","0","2130","0.8760"
"167","2016-04-13","KRSS","110","27000","30000","0","2130","0.8780"
"168","2016-04-14","KRSS","110","27000","30000","0","2130","0.8790"
"169","2016-04-15","KRSS","110","27000","30000","0","2130","0.8790"
"170","2016-04-16","KRSS","110","24000","27000","0","2130","0.8800"
"171","2016-04-17","KRSS","110","27000","30000","0","2130","0.8810"
"172","2016-04-18","KRSS","110","27000","30000","0","2130","0.8810"
"173","2016-04-19","KRSS","110","30000","33000","0","2130","0.8820"
"174","2016-04-20","KRSS","110","27000","30000","0","2130","0.8820"
"175","2016-04-21","KRSS","110","27000","33000","0","2130","0.8830"
