"2148","2018-06-03","ARSS","110","120000","120000","0","7800","0.9740"
"2149","2018-06-03","KRSS","110","126000","129000","0","9600","0.9700"
"2150","2018-06-03","SOLAR","415","0","0","3920","0","0.0000"
"2151","2018-06-04","ARSS","110","117000","120000","0","7800","0.9750"
"2152","2018-06-04","KRSS","110","138000","141000","0","9600","0.9100"
"2153","2018-06-04","SOLAR","415","0","0","4090","0","0.0000"
"2154","2018-06-05","ARSS","110","120000","120000","0","7800","0.9750"
"2155","2018-06-05","KRSS","110","132000","138000","0","9600","0.9700"
"2156","2018-06-05","SOLAR","415","0","0","4560","0","0.0000"
"2157","2018-06-06","ARSS","110","117000","120000","0","7800","0.9750"
"2158","2018-06-06","KRSS","110","129000","132000","0","9600","0.9700"
"2159","2018-06-06","SOLAR","415","0","0","3340","0","0.0000"
"2160","2018-06-07","ARSS","110","117000","123000","0","7800","0.9760"
"2162","2018-06-07","KRSS","110","132000","132000","0","9600","0.9700"
"2163","2018-06-07","SOLAR","415","0","0","3080","0","0.0000"
"2164","2018-06-08","ARSS","110","114000","117000","0","7800","0.9750"
"2165","2018-06-08","KRSS","110","129000","132000","0","9600","0.9700"
"2166","2018-06-08","SOLAR","415","0","0","4150","0","0.0000"
